generation;idx;fitness;param0;param1;param2;param3;param4;param5;param6;param7;param8;param9
27;26;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
27;27;2.951417004048583;-d;-rrt;;;;;;;;
27;28;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
27;29;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
27;30;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
27;31;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
27;32;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
27;33;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
27;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
27;35;2.951417004048583;-d;-rrt;;;;;;;;
27;36;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
27;37;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
27;38;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;39;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
27;40;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
27;41;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
27;42;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
27;43;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
27;44;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
27;45;2.650909090909091;-d;-rrt;;;;;;-rsd;-r;5
27;46;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
27;47;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
27;48;2.904382470119522;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
27;49;2.951417004048583;-d;-rrt;;;;;;;;
28;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;20;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
28;21;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;22;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
28;23;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;24;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;25;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
28;26;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
28;27;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
28;28;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
28;29;2.951417004048583;-d;-rrt;;;;;;;;
28;30;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
28;31;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;32;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
28;33;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
28;34;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
28;35;2.951417004048583;-d;-rrt;;;;;;;;
28;36;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
28;37;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
28;38;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
28;39;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
28;40;2.951417004048583;-d;-rrt;;;;;;;;
28;41;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
28;42;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
28;43;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
28;44;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;45;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
28;46;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;47;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
28;48;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
28;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;20;2.566901408450704;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
29;21;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;22;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;23;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
29;24;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
29;25;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
29;26;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
29;27;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
29;28;2.951417004048583;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;5
29;29;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;30;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
29;31;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
29;32;2.6605839416058394;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;1
29;33;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
29;34;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
29;35;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
29;36;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
29;37;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
29;38;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;10
29;39;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
29;40;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
29;41;2.951417004048583;-d;-rrt;;;;;;;;
29;42;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
29;43;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
29;44;2.650909090909091;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;5
29;45;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
29;46;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
29;47;2.951417004048583;-d;-rrt;;;;;;;;
29;48;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
29;49;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
30;0;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;1;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;2;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;3;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;4;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;5;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;6;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;7;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;8;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;9;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;10;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;11;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;12;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;13;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;14;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;15;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;16;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;17;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;18;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;19;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;20;2.951417004048583;-d;-rrt;;;;;;;;
30;21;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;22;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;23;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
30;24;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
30;25;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
30;26;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;-rsd;-r;10
30;27;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;28;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;;;
30;29;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;30;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;;;
30;31;2.892857142857143;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;1
30;32;2.892857142857143;-d;-rrt;-ct;-cta;0.67;-ctb;1;;;
30;33;2.9634146341463414;-d;;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
30;34;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
30;35;2.951417004048583;-d;-rrt;;;;;;;;
30;36;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;5
30;37;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;-rsd;-r;10
30;38;2.5759717314487633;;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;39;2.4139072847682117;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;1
30;40;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;;;
30;41;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;-rsd;-r;5
30;42;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;;;
30;43;2.7613636363636362;-d;-rrt;-ct;-cta;0.33;-ctb;3;;;
30;44;2.951417004048583;-d;-rrt;;;;;;-rsd;-r;10
30;45;1.9133858267716535;-d;-rrt;-ct;-cta;0.33;-ctb;10;;;
30;46;2.951417004048583;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;1
30;47;2.939516129032258;-d;-rrt;-ct;-cta;1.0;-ctb;1;-rsd;-r;10
30;48;2.951417004048583;-d;-rrt;-ct;-cta;0.0;-ctb;1;-rsd;-r;10
30;49;2.975510204081633;-d;-rrt;-ct;-cta;0.33;-ctb;1;-rsd;-r;10
